trip_id,timestamp_s,accel_long_g,accel_lat_g,accel_lat_smooth_g
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,258.63,-0.023,-0.027,0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,258.73,-0.007,-0.025,0.013
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,258.82,0.028,0.003,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,258.92,0.03,0.02,0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.02000000000004,0.024,0.028,0.0
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.12,-0.057,-0.013,-0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.22,-0.074,-0.051,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.33000000000004,-0.037,-0.057,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.42,0.029,-0.004,-0.017
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.52000000000004,0.036,0.018,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.64000000000004,0.012,0.022,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.72,-0.004,0.005,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,259.82,-0.066,-0.023,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.02000000000004,-0.039,-0.048,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.12,0.042,-0.013,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.22,0.077,0.031,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.32,-0.113,-0.012,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.42,0.003,-0.044,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.53000000000003,0.054,0.023,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.62,-0.041,0.0,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.72,0.032,0.007,-0.021
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.82,-0.002,0.02,-0.024
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,260.92,-0.069,-0.035,-0.045
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.03000000000003,0.012,-0.02,-0.05
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.14000000000004,-0.031,-0.018,-0.043
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.22,-0.016,-0.027,-0.037
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.33000000000004,-0.007,-0.015,-0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.43,-0.019,-0.025,-0.032
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.53000000000003,-0.007,-0.003,-0.018
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.63,-0.025,-0.016,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.73,0.011,-0.003,-0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.83000000000004,0.016,0.008,0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,261.93,-0.04,-0.005,-0.018
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.04,-0.026,-0.03,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.13,-0.049,-0.031,-0.046
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.24,-0.013,-0.039,-0.05
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.33000000000004,0.015,0.006,-0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.43,-0.02,-0.015,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.53000000000003,0.013,0.004,0.024
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.63,-0.017,-0.007,0.028
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.73,-0.041,-0.028,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.83000000000004,0.014,-0.012,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,262.93,-0.025,-0.009,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.03000000000003,-0.008,-0.015,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.13,0.009,0.003,-0.021
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.23,-0.015,-0.006,-0.04
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.33000000000004,-0.006,-0.011,-0.035
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.45000000000005,0.037,0.002,-0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.53000000000003,0.027,0.036,-0.039
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.63,0.053,0.034,-0.028
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.73,-0.042,0.01,-0.037
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.83000000000004,-0.028,-0.021,-0.036
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,263.93,0.003,-0.01,-0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.04,0.01,-0.001,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.14000000000004,0.004,0.007,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.25,-0.031,-0.011,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.33000000000004,-0.03,-0.025,0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.43,0.027,-0.009,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.53000000000003,-0.022,-0.005,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.64000000000004,0.015,-0.003,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.74,-0.009,0.008,0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.84000000000003,-0.057,-0.014,-0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,264.94,-0.028,-0.045,-0.032
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.04,0.035,-0.002,-0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.15000000000003,-0.098,-0.029,-0.023
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.24,-0.044,-0.076,-0.035
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.35,0.039,-0.005,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.44,-0.041,-0.009,0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.54,0.072,0.026,0.035
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.64000000000004,-0.026,0.003,0.023
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.75,-0.004,-0.011,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.84000000000003,-0.052,-0.006,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,265.94,-0.034,-0.031,-0.018
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.04,-0.005,-0.032,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.14000000000004,-0.011,-0.018,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.24,0.001,-0.012,-0.029
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.34000000000003,0.022,0.009,-0.028
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.44,-0.014,0.008,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.55,-0.008,-0.01,-0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.64000000000004,-0.017,-0.005,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.74,-0.033,-0.019,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.84000000000003,-0.056,-0.041,-0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,266.94,-0.023,-0.037,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.05,0.017,-0.006,0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.14000000000004,0.012,0.002,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.24,0.032,0.017,0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.34000000000003,-0.033,-0.001,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.44,-0.014,-0.015,-0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.54,-0.022,-0.016,-0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.64000000000004,-0.013,-0.017,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.75,-0.053,-0.033,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.85,-0.005,-0.03,-0.023
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,267.95000000000005,0.007,-0.002,-0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.05,-0.062,-0.024,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.16,-0.016,-0.028,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.25,-0.037,-0.032,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.36,0.023,-0.012,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.45000000000005,0.094,0.053,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.55,0.009,0.041,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.65000000000003,-0.052,-0.01,-0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.75,-0.066,-0.05,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.85,-0.045,-0.054,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,268.96000000000004,-0.026,-0.039,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.05,-0.002,-0.017,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.16,-0.027,-0.023,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.25,0.014,0.005,-0.013
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.35,0.012,0.009,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.45000000000005,-0.001,-0.003,0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.56,-0.0,0.001,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.66,0.028,0.008,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.75,0.03,0.024,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.85,-0.022,0.01,-0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,269.95000000000005,-0.027,-0.006,-0.021
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.15000000000003,-0.043,-0.032,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.25,-0.06,-0.05,0.021
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.36,-0.032,-0.042,0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.45000000000005,0.012,-0.02,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.55,0.034,0.017,0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.65000000000003,-0.018,0.002,0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.76,-0.032,-0.025,0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.86,0.012,-0.005,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,270.95000000000005,0.02,0.006,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.05,0.025,0.02,0.039
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.15000000000003,-0.026,0.007,0.036
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.26,-0.037,-0.022,0.032
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.36,0.008,-0.015,0.023
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.46000000000004,0.012,-0.0,0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.56,-0.013,0.005,0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.66,-0.029,-0.019,0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.76,0.007,-0.01,0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.86,-0.016,-0.004,0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,271.96000000000004,-0.036,-0.025,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.07,-0.02,-0.028,0.03
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.16,0.036,-0.001,0.028
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.26,0.001,0.01,0.025
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.36,-0.034,-0.011,0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.47,0.006,-0.002,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.57,0.007,0.002,-0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.67,-0.036,-0.016,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.76,-0.014,-0.022,0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.86,0.019,0.002,0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,272.96000000000004,0.02,0.007,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.07,0.012,0.014,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.16,-0.034,0.004,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.27000000000004,-0.02,-0.024,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.37,-0.044,-0.023,0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.46000000000004,-0.063,-0.051,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.56,0.041,-0.013,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.67,0.015,0.006,-0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.78000000000003,-0.035,-0.003,-0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.87,-0.02,-0.022,-0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,273.97,0.004,-0.014,0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.06,-0.03,-0.01,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.16,-0.048,-0.033,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.26,-0.019,-0.032,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.37,0.019,-0.007,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.47,-0.054,-0.017,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.57,-0.014,-0.029,-0.021
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.67,-0.017,-0.017,-0.025
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.77000000000004,-0.0,-0.011,-0.032
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.87,-0.012,-0.003,-0.04
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,274.97,0.008,-0.013,-0.036
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.08000000000004,-0.012,0.001,-0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.17,-0.02,-0.015,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.27000000000004,-0.005,-0.013,-0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.37,0.006,-0.002,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.47,-0.043,-0.017,0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.57,-0.047,-0.032,0.024
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.68,-0.024,-0.035,0.041
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.77000000000004,-0.073,-0.044,0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.87,0.002,-0.051,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,275.97,0.115,0.035,0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.07,-0.106,0.002,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.17,-0.067,-0.055,-0.017
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.28000000000003,0.013,-0.016,0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.38,-0.019,-0.011,-0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.47,-0.02,-0.024,-0.029
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.58000000000004,0.006,-0.009,-0.0
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.68,-0.037,-0.021,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.77000000000004,0.015,-0.003,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.87,-0.008,-0.001,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,276.97,-0.037,-0.019,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.08000000000004,-0.046,-0.038,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.17,-0.005,-0.027,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.27000000000004,-0.018,-0.012,0.013
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.38,-0.023,-0.023,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.47,-0.038,-0.026,0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.58000000000004,-0.007,-0.024,0.019
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.67,-0.011,-0.012,0.025
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.77000000000004,-0.027,-0.022,0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.88,-0.006,-0.015,0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,277.98,-0.018,-0.012,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.08000000000004,-0.022,-0.02,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.19,0.009,-0.011,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.28000000000003,0.007,0.003,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.38,-0.014,-0.001,-0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.48,-0.026,-0.015,0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.58000000000004,-0.042,-0.031,0.022
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.68,-0.018,-0.029,0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.79,-0.004,-0.014,0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.88,0.005,-0.002,0.018
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,278.98,-0.033,-0.013,0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.08000000000004,-0.027,-0.026,0.007
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.18,-0.024,-0.024,-0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.28000000000003,-0.016,-0.022,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.39000000000004,-0.008,-0.014,0.0
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.49,-0.01,-0.008,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.58000000000004,-0.015,-0.013,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.68,-0.023,-0.017,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.78000000000003,0.008,-0.011,0.0
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.88,-0.049,-0.02,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,279.99,-0.062,-0.05,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.18,-0.02,-0.014,0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.28000000000003,-0.004,-0.016,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.39000000000004,-0.028,-0.022,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.49,-0.066,-0.038,-0.02
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.59000000000003,-0.014,-0.035,-0.042
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.70000000000005,0.009,-0.012,-0.053
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.78000000000003,-0.027,-0.012,-0.037
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.88,-0.014,-0.017,-0.04
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,280.98,-0.018,-0.018,-0.04
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.09000000000003,-0.002,-0.01,-0.035
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.18,-0.015,-0.009,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.29,-0.019,-0.014,0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.39000000000004,-0.02,-0.018,0.024
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.49,-0.019,-0.021,0.026
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.6,0.005,-0.008,0.027
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.69,-0.014,-0.009,0.023
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.8,-0.016,-0.012,0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.90000000000003,0.006,-0.003,0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,281.99,0.012,0.001,0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.09000000000003,-0.014,-0.001,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.19,-0.009,-0.006,0.013
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.29,-0.015,-0.004,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.39000000000004,-0.056,-0.03,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.49,-0.053,-0.052,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.6,-0.013,-0.041,-0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.69,0.022,0.001,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.79,-0.013,-0.003,-0.015
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,282.89000000000004,0.027,0.0,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.0,-0.03,0.0,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.1,-0.024,-0.017,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.19,-0.016,-0.017,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.29,-0.012,-0.014,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.39000000000004,-0.015,-0.019,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.49,0.012,-0.003,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.59000000000003,-0.016,-0.003,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.70000000000005,-0.037,-0.021,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.79,-0.016,-0.021,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.89000000000004,0.001,-0.01,-0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,283.99,-0.011,-0.01,-0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.09000000000003,0.002,-0.005,-0.006
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.21000000000004,0.008,0.007,-0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.29,-0.016,-0.007,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.40000000000003,0.002,-0.005,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.49,-0.068,-0.031,-0.017
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.6,-0.039,-0.042,-0.016
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.71000000000004,-0.009,-0.03,-0.012
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.8,0.036,0.002,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,284.91,0.061,0.035,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.01,-0.023,0.019,0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.1,-0.023,-0.01,-0.008
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.20000000000005,-0.01,-0.008,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.3,0.002,-0.009,0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.40000000000003,0.026,0.007,0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.5,-0.06,-0.014,-0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.6,-0.009,-0.026,-0.011
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.70000000000005,-0.025,-0.015,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.8,-0.046,-0.037,-0.003
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,285.90000000000003,0.012,-0.015,0.004
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.0,-0.019,-0.01,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.11,0.041,0.009,-0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.21000000000004,0.005,0.017,-0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.3,-0.016,-0.002,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.40000000000003,-0.009,-0.01,0.009
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.51,-0.031,-0.018,0.014
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.6,-0.009,-0.017,0.002
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.70000000000005,-0.009,-0.008,0.005
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.81,-0.043,-0.02,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,286.90000000000003,-0.018,-0.028,-0.01
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,287.0,-0.017,-0.022,0.001
20151111125233-24km-D1-AGGRESSIVE-MOTORWAY,287.11,0.018,-0.006,0.001
